slug,area,latitude,longitude,phone,website,rating,review_count,hero_image,photos
rumah-jagaan-warga-emas-jc,Kampung Baru,,,,https://www.facebook.com/groups/226473258812039/permalink/891834188942606/?mibextid=Nif5oz,4.6,7,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHOxt-d_QEA6FFo2AkDMEtmJjrP6It2aCDKUZrtAYPk1UPePGJaFr0v8C4hyDxR5zlC7QLZ-9eHa3HGldt0GYC89JwQ3KljGYoCzVXJAv3EO624Y4jprmxprdTrKKfMwcQEWta=w519-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHOxt-d_QEA6FFo2AkDMEtmJjrP6It2aCDKUZrtAYPk1UPePGJaFr0v8C4hyDxR5zlC7QLZ-9eHa3HGldt0GYC89JwQ3KljGYoCzVXJAv3EO624Y4jprmxprdTrKKfMwcQEWta=w519-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipOXpyn5NlKf7rpRUVwU3Bznh1LI1MEEd8j7twTR=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipN7QDg1Q09dHQrKvQ_kcGYpGmg2QWbbaOoug_bV=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNzpl-7mj0prNkNvw3Tpupr2M9B-9Wx-_o4qz2E=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNW-R18aKKp3qOAquFJfVWXwtWQvJIHh6qA1KTU=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMLN9rC9Y2DToZvoz9c_dw5QOkhOyLY6ovb31yr=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPIrj6-dG6Pdp8yBJ31beyFZunAUan58ZOTg96X=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUH-rapU1LGHwz5rFoHfY8DqzwbJ7NdQlPdf243KT85faSlQ5qnA4SU8xhN3pdncwB4UcPY0VKNTPM5Hb7CJGKwueMFsOnRJPlLBSROjpVVkqJHkb1EzXHTPuB39gnnuszVkLHuA=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPPIlboP_4H1CqcbXnwu43hS3S6UkTVFhPj23o-=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMNrry2Wjbn0dytxhkbNP4KC-4WK2qyKYnriZO1=w1920-h1080-k-no
pusat-jagaan-warga-tua-manjung-perak,Taman Desa Manjung Point,,,,,5,1,,
pusat-jagaan-warga-istimewa-wanita,Kampung Kempas Bahru,,,,,4.8,28,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr9e6NbYAF0nzvE79LIV3-fT3uFuhw0d6zIuuG-Q56X-uRsdmNIfR-16HyqxpvEts1k9wq4D9gzGDSht4EQ8nDLUZJcSR-QqmtIG9oWhWVTJier9qzgbajVaCSHdawU8AF-wdHpSCvV_v3=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr9e6NbYAF0nzvE79LIV3-fT3uFuhw0d6zIuuG-Q56X-uRsdmNIfR-16HyqxpvEts1k9wq4D9gzGDSht4EQ8nDLUZJcSR-QqmtIG9oWhWVTJier9qzgbajVaCSHdawU8AF-wdHpSCvV_v3=w408-h306-k-no|https://lh3.googleusercontent.com/p/AF1QipMS-ixVwvGvWaCJ9bG6VaEVbP0AxQRoRHtAIL0-=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYOfVXCnsY75OLQpGb5qebHtGtQ2ip0HdkSl7-YZp6t6kFVxBf-23kNDTMFqsTTtsE7rok52hj-WyzoM3L6vXKSHejbTwk3nyN42JoMaVuepOOjk_aAo1pgtR3Z539MGrzUCg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_BUF7WP7L4KRsn4xyjRFWcrNbvWEGjdF5MxP1_KHIfCmqS2UU_-NAgHiFzmNz6u9UFTeTGg2BDXBDDBs_GkmxGW5iYLDfEgR-FrkRx_LY8T6qH49lfFaSymbS2KJlh7VkbmsWEA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6So8NgPsbsUjGeBdo1kJ6OwOWZFmRUd51bN-Tbgw-9Fkk-_VWq-s7x5QTLoFJc-f45tMMvWZ2AcEYS0Am3F5OMvRsG-DVCgM0b0tjRmMRCUGC7HXlbfJfbntID-RE4vO1lLo=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAELHrf0TmEbSGKL1fmmT4ClvxB_V207pMI5MZ1eoZvdR6gSJXgut0orEhKO_60J2Ma3jqdHvR4hLh0h4fbeJnqDvP2GLo-rn9II9czj5pcJpu3wHrJx0wFVvv6ie6nQASAbCgVt=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNGLSb6DS1IGrP0xwDwg_wSkXW5iw1pnTRs7l3z=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMnSx8ttZLUU2DWvSaYU15L_PBT0heTtg-SQtiBJG83S-TwIWd_vAPZ5XyD6mmm3PBPzeyfvv9AzUq2U5SIyXfdTZ-pKEBnoxUr2hup7s_we0-qZjta89EdABa485f927E2knj=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPrE1gm5-HVEqu8nfu-elzSMTy70U0O0wCbGbBwEl1n0bbrDydsOiiDwiaGaPrRbWZCIOm782mbFQbe0uLBZnPPlk0kgrUJO9ag3kQCP-SWit_W9pyD-7P8MtwVzqtwBAgxY=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEAjDvr_WzZb5fM0vVhkoj03lWzmX2hOiGtinb-fCMp5cTLhn3ub6byPKkGwST32Lgq5TO6HwK8-Cy4O4TbQYwNMtxcSaBtc9CNN-o0YhBljg7v7pMWDqH-tTyii7SUfT5hUo6RQ=w1920-h1080-k-no
recovering-home-care-centre,Titiwangsa,,,,https://ehaeldercare.com.my/,5,10,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKJ4eltj526pA0lrRsbrX20cHT2Xijb9vNW6hGMvhtl0LGUSCzm06Iqyq5w7uvRBKJXEtGWBn-y6U9qgiEDPtesLIlLV4dnAbkWjMQH6_EHTQpkhYa4fCnl82lD9GL23EaRx632yVaLS19=w720-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKJ4eltj526pA0lrRsbrX20cHT2Xijb9vNW6hGMvhtl0LGUSCzm06Iqyq5w7uvRBKJXEtGWBn-y6U9qgiEDPtesLIlLV4dnAbkWjMQH6_EHTQpkhYa4fCnl82lD9GL23EaRx632yVaLS19=w720-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipMPxFv8mScmA73cJ5Saq-PdNE1wojo0S0kfjXKF=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xyejrbhPcQes3EiNIEV46Q&cb_client=lu.gallery.gps&w=160&h=106&yaw=298.15338&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/p/AF1QipMMOjzzFPT4C1ulwdgxO6I4woKkdthAyuVRdVev=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPha5rxuQMH5492DU1NOHhOjcHCTEFFhysy5KqK=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNG1MCgnC_WjukLVxnJyy5gx6R74_wD3VKWlKuT=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipOK6KPUXZjVo2zNxHdaYxXtoPQI6VvSbikN4ht_=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMIcNETBqol0Z_jSq-3FfV4zU0PTYgupvhhRt85=w1920-h1080-k-no
red-spot-home-care-centre,Bukit Rasah,,,,,4.8,14,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMTLOQwNNKi0CfCRLE8z2N83Vacq98w8Cq2ChFdyhj63Hs9O-soJU7WxstOrhf-UYf3kqlesEpoHhRE3pA5YLL0xMhuMreLrwHHgnzICG6ymdbOyH3r0MC2EHPba_kDxN-wnjMj3CFvcqL=w408-h284-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMTLOQwNNKi0CfCRLE8z2N83Vacq98w8Cq2ChFdyhj63Hs9O-soJU7WxstOrhf-UYf3kqlesEpoHhRE3pA5YLL0xMhuMreLrwHHgnzICG6ymdbOyH3r0MC2EHPba_kDxN-wnjMj3CFvcqL=w408-h284-k-no|https://lh3.googleusercontent.com/p/AF1QipOZifUEwu8g6Nam9O5TpEdRaAbj4awtF5CoWyO1=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNih5ACPJbgbRBwoGOc1EJC0SwZT2xV3J4G40h3=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4t8bdmvrLMQrhcNAAlG9fVKQ1XbRJiu2SLREAAG6JaMJJHbygVxrRX_m3W3SriimYnmpOZNT8ztVjC4T_f9i4B473SyR3soeWHglKQSY52MaTrrDEJgA36Tdas_8f7wYKEmBiBQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipP_VOhujQSii_9aQi-GU9HGdc9ZPFhTyVRdhV7f=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMndBm24if6xpoa-oWynPBcRgfIbxvxy7I0FUi0=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNnG5jpftFmKz4Srp_Wqsk2V_gykMWmBgOU8SSv=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKhtwHrK_8L5A-AWvdjJcadI7YgW6ycTQcIn35eWQ7AAb5yTmTL26HaSUzhXYhZB2JosJfDoCkknHebs38GmP2S18OYuBGSQJSBxLT4rLfC-EY-d-JvhKHQibvUrYhphOePDjw=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNmZtsjLjjQu0bKTIgrX0rfaYnq4XBsTCjnNN5T=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPyIRJSx9ZPwzzzV2XK0iK1tkNVytAj1nK9fh6C=w1920-h1080-k-no
sarawak-hun-nam-siang-tng-care-centre,Sekama,,,,,4.6,15,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwBt02hTB27Teg3616tbcoHRqrvwUynAanKowvhRmchp1UK4YVUu5uOy4XPLBvyPY7dVSy9ELBD4vaMuz5sy3rdWtVy5EA0E2PrHCe8AMK0SDh8vO_TFBl9dW-6jVABl34HjxGtw=w408-h270-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwBt02hTB27Teg3616tbcoHRqrvwUynAanKowvhRmchp1UK4YVUu5uOy4XPLBvyPY7dVSy9ELBD4vaMuz5sy3rdWtVy5EA0E2PrHCe8AMK0SDh8vO_TFBl9dW-6jVABl34HjxGtw=w408-h270-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwBt02hTB27Teg3616tbcoHRqrvwUynAanKowvhRmchp1UK4YVUu5uOy4XPLBvyPY7dVSy9ELBD4vaMuz5sy3rdWtVy5EA0E2PrHCe8AMK0SDh8vO_TFBl9dW-6jVABl34HjxGtw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJj1zgj8vWGCiI6Y-ZDE394ZwsojtyMNfWfaZmVN6qMMmzHYQGs-PbZl08_-rq5nwn9iafAA6LYDwmKUy1HODz0DMtNnS7SVxl41_tWzvi490sVaAWLhp7VNBVaAjF5mZHDfDjrugRTgNG=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHS8xx0aOLC20Wqh7UtQmKGVqYwO2vcBm1oinjPuMUgULx-TqnFyVNlTdeTP5d-RwW9xhpQmyyynQY5XwcTnVWN1-PgKZqtbposWBioM1IyRV9Gpv_s-19b_rKteiD2SgI1WELdxA33rooW=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEbeRnGEnLKv1agmH3LxMXpB47ox8uJRcjjSy0wDPGuSblc7Nq9RG3bK_De8b2ZExbiH3ggZmjMxB4aFr-MDigDdZiDeZ3c1XX6WKO81zoSb2dXvb1_m5M5ntmXFiB34jYQB3b=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0YdrLEtQmCVNGMI_zBYugwt-fLanjAKGLlenQuTr7_SlAopFUtiySjA13akN8hiDRFA5AktQNx31OptooBMqVqEITnFaS0lsidHW0oT58b4U5o3Mh-tjJwJbntsjnCllUUaMG=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsyV91djI4BohMJeYehLsojhALJa-GpbZ4zHRTo_bKIMzWlKQZsFXiRCoSTJ7SNjfNYmBwnsHe4fElva6CdGWiwHmBkcKjW2pZrYAqLwc1NnxSLqUEZJ4IXF2K5DuSOPRUe-MUAwLtMaI=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1lDtEExmQqLWRQyxFo2bHhJBiKqRsanIubBxkC6iCqdQfodt0e1wd3aH03TmFfwLyzWdnvVf51GnWzjUt76eLot7c7645lQ34YDm8ZK3XWOWVL-SADomPlWYwIYicQ0KkbYfK=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIeqEYVv4QWer7HSLeFj2cQylrOS3v86oGMaB_3yfoNmIqIBPmWFw2eZ_8eu35YHN8qWPU25_tSh-bXtTUBVemn99gt8LAvnMi2IKNPuZgjoZdXifXni71B_lGXaArSWBsTs2VZQ=w1920-h1080-k-no|https://lh6.googleusercontent.com/proxy/HA7JB0YosAbY1gZMWFBnzBSDlpIZa-iqTm1SOgUCIfVwWAvxPE5zzPYGG0dutVqVSIylgcRxw2Fc5l3P3LnzE41wl970NEP-QvpTsvBgVfIWEWz4tEC-oSOqO40-1FRoR3cfyhwRgJd5a4Vb2zc1US20p-mx6x6fzdXcSg=w1920-h1080-k-no
qualicare-senior-citizens-home,Taman Sri Ampang,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dOzCatMjk320fa-KlT1FPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.412224&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dOzCatMjk320fa-KlT1FPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.412224&pitch=0&thumbfov=100
sahabats-care-centre-sdn-bhd,Stulang Darat,,,,,5,7,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdiYa7ySqI6gcOku4YF7m8aO4jSfKBZKiRZbDtdrE5JqNH1fiH1bKcT-jm69J7Mx1IFd6ztyh-UH1-8983bp28a-dMdE8o-CffnmxzBRsURX6IF5u-CscJYWt5xBA07qsscQk=w408-h307-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdiYa7ySqI6gcOku4YF7m8aO4jSfKBZKiRZbDtdrE5JqNH1fiH1bKcT-jm69J7Mx1IFd6ztyh-UH1-8983bp28a-dMdE8o-CffnmxzBRsURX6IF5u-CscJYWt5xBA07qsscQk=w408-h307-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdiYa7ySqI6gcOku4YF7m8aO4jSfKBZKiRZbDtdrE5JqNH1fiH1bKcT-jm69J7Mx1IFd6ztyh-UH1-8983bp28a-dMdE8o-CffnmxzBRsURX6IF5u-CscJYWt5xBA07qsscQk=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyRGJYg0FJA4M0Wo15yNnGw83NsaVJXhV8HK--tZznXuhLlv6cgiOt4tHVdLa3OS1G1Y83VI-pKD0IDUG6dNGRP2oA5E-sPSk3kEtv351SRoKjbMWqTTC7yeA3DnQ1Z78xr0DK=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQYmQq5Tmky8Pr4EQRcU6aiZvMm7z-zySltfbCNmwTZRgwvgMexi3bCzn_vE12ZwgGLEyKOyGS9TRLlXiaW09jkUzhOn1Q1321fHjwTVrlQuh6kWns2G4M9V9mAZYB656jTyeg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtnQZnIW2KjtjufLkXznUNKt--_RKrsGBxhddJLlS48mCEun0RUWb2eXb-d8TJZa90F5u0fsd31GSoKQN6f9TcsVqnX-M8ES4YK6AuhDjAdbnbjRldtT5kuJYhzariYansvCM=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eOnYpceqi7i5hzXjXtvQjQ&cb_client=lu.gallery.gps&w=160&h=106&yaw=340.58646&pitch=0&thumbfov=100
pusat-jagaan-warga-tua-sri-orkid-cawangan,Taman Seri Orkid,,,,https://m.facebook.com/ganenoldfolks/?locale2=zh_CN,4.5,6,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaUp8UtJhpN8hLuxZAO2lLsURSLLyG6AHLBm25BiF3RVktFhytNZDWbLByfrmdwEJ3pwtzfz8HtE4nOjhhz4kCigStaCFbv-S0yQnI5Nftfa05rzvBscVitLAxBryykLXu_o1hxA=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaUp8UtJhpN8hLuxZAO2lLsURSLLyG6AHLBm25BiF3RVktFhytNZDWbLByfrmdwEJ3pwtzfz8HtE4nOjhhz4kCigStaCFbv-S0yQnI5Nftfa05rzvBscVitLAxBryykLXu_o1hxA=w426-h240-k-no|https://lh3.googleusercontent.com/p/AF1QipPpEnenbNXbuk6sAurEvlR2ZR_UUF4W82vVLn16=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMMH5INW1m_YNWiqHimdccn5vzUdoCHGy-iS_Ky=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LBu02moY0wpRvMnJ5vEnaA&cb_client=lu.gallery.gps&w=160&h=106&yaw=68.62864&pitch=0&thumbfov=100
rumah-orang-tua-uzur-pulau-pinang,Jelutong,,,,http://site.thepenanghome.org.my/,4.1,8,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHvaX1wlAdSWbCmBZF5NPXwKiUdOhsqofZe72wQps9grNfixleCOvSaG6HxXrNPOpeHt7G_xcHbUOLPJYutHKGewgHnbMDzLFxYFWHUkGDK104wFqKPEjioENOx3v48lXrYCvtcGJsZXqUz_1p7EUCO8w-HLvz_xQLTDuGYP40O66IzlQOao_3TIZTXjrVaXeOkrRA=w408-h306-k-no,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHvaX1wlAdSWbCmBZF5NPXwKiUdOhsqofZe72wQps9grNfixleCOvSaG6HxXrNPOpeHt7G_xcHbUOLPJYutHKGewgHnbMDzLFxYFWHUkGDK104wFqKPEjioENOx3v48lXrYCvtcGJsZXqUz_1p7EUCO8w-HLvz_xQLTDuGYP40O66IzlQOao_3TIZTXjrVaXeOkrRA=w408-h306-k-no|https://lh5.googleusercontent.com/proxy/jaka9fNg835WExtJygJTodi0gKWRXOfHrSAJstqSPZUidfB3zaKmwaXSHXPBO-j0tut38GnipUowMGZxMVbloRaztwf9mw8ltnA6pJYr6-QR95m8Mepg2X5bbiCEPZO_7EpSD3tvLlJ0R8Nj_bM6NgpRbJwLaH-xRvi2cg=w1920-h1080-k-no|https://lh4.googleusercontent.com/proxy/r1CvLbN7w-np_uKMtQGqJymJk0OFMNqKvjIdiE1E4s8QxQ6j0XhU70VRL0LPgxEyoK5ZIiGMtmYVC2mGqpD1R0b7Pu7z443C0_1ws_NIKonXDZ4itHHikXKwirSvGbBMJjD7nCQz2uV6u_MLj36SOl3BzRGpw6ND2RRQtg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkuU-6OFg8R-6I0VJrYoQ2srRlh20nhMKBXVnpaN1a2cEChTOXG_CZtSGLFCDsQSHZFMUgC8ocsix8o6fBCsf-wJX9eLAxW-ZTY62RFrnSMetQ3F8npu2J7F8fCvCjMbSqNYg=w1920-h1080-k-no|https://lh6.googleusercontent.com/proxy/z6dslDNAfGVf6hNevV0rnDArkNVcH4MioDPgPxHNBfDpLLHqOESJVjl-OJZ69qqTsufAV1uhc2Z12dsvKeZYGjyhi-QKQR9Zh-6M-x593q-PZB6VGV5y50rfiF7y_wS5wef2f23WVCOnl5FQ-0lEv0Bs5IKfwdsd8q2nWw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCWehOjPZk6zlHlFfv5OU-j769kImD1poyTxPKkOjx5eNQ7OU3jEmubcOPQGiNUKFX4Hm48dSFDax1zCadXmV8ydayVqq-00m_nYcfeZA0CnOg2zgJd0BYwncoHWiOI1mv97YF=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEruss_IQcU3EQ8zw2wbZvbbQkmMYQlZ91Jnf8PtNF7SidjZAqSFBzTSjBJzFz06_XSZXdz42VfdmSTKphgoaMZyuuWAz3Oi15RsmaP8vNH7VwJF-U5RaHUWUoaHCA2bUTmSWFc=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpH0N-WfHx0PQCTsJ0_cYF32sGGwpumo6mwMLHkd7bOWnkfF8qfc4pceAHwMr5EdSbmAbqUpRmX5dz1Bz4BYXAIh82uoHtkTIQa6Zz2WBhkNXlIDj6LwlYKoqhQEhwABxI5Zw=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcXKRgZaCgcsVTdpKjPIJPY-HSBpmTIs9n3HgHFAt-lqveO0CCdU54DHRYmSss3tjI3xzveA8MUsumFzv8CTIfAjA-bgi2_fZN-DuDB4ivNHUrHLFPCzyoPjMN5fFO9xcv58Q2=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeWrMca71RNmHY390_D38fWHSQRzfNRu6isgRTob04o1sBWiYvp4QjdB72O7PZZUJ9pWa8zjWGbVcy2Dml0HqVK1wW2jXxB7z2dUxegtYAuv2MQjjMoSwNl9bTsgQPaG1uf5w=w1920-h1080-k-no
senior-garden-elderly-care-centre-sdn-bhd,Bukit Baru Dalam,,,,http://www.seniorgarden.com.my/,4.3,21,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsw87C6ADCHz4cqrywKPnUcw0bEJ_S5egsdfjS2cvGfPKolKE8XL3J9-AmU1G9fp4Qa_i3pLCoVcG3yDkYz95y1BZMP3cIEanmHsxMsjFNKFsugIlWdZgBAt9fQ3EuU75fDb-bfQ=w408-h277-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsw87C6ADCHz4cqrywKPnUcw0bEJ_S5egsdfjS2cvGfPKolKE8XL3J9-AmU1G9fp4Qa_i3pLCoVcG3yDkYz95y1BZMP3cIEanmHsxMsjFNKFsugIlWdZgBAt9fQ3EuU75fDb-bfQ=w408-h277-k-no|https://lh3.googleusercontent.com/p/AF1QipPtNxKWXfgxigwRBADbzaTkBuwkHubjko5-XlnL=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipOZPQ-ocvL3dIVsBSbt-iuPlShhGH9LOJM7eOBu=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPglzWYjCBv2kb1TubiZV7oTi4s3kPfdJ1Dz4yS=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipMff31Aes3hcr7Y67dr4T7jyuswNGf2xQbPCCs7=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipOxNdyZGkpZlWCrZyaIwUVdU5EQmBqxVsbzsQMA=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNAq9by8iZzU5YiUSbQphNOBkXoARbNo4M2XSB2=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNms_kzBEg6T5ddvgVzZxCdWLZZRse0X8jKvhih=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNc33vo0f4GWWuBCtTZJkNS7qZq0lUyZ9bczfQF=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp6EfpUL3wcCapN1a-LrrpZWTCOBiWcZplO8b_iYFe_I6P3yjvj5Erq0JT4kg5wS2rUGn97l96u9Rc0_snLx944YmiWxWdn1NbFWn1Vht6DpQe2Jzz3beRA6Z-2qMnElTiUOPN=w1920-h1080-k-no
